t 	 	 x(t) 	 	 y(t) 	 	 vx(t) 	 	 vy(t) 	 	 Ek 	 	 Ep 	 	 Etot 
4.116703e+01	-1.328896e+00	-1.330301e-01	7.043614e-02	-1.057149e+00	5.625056e-01	-7.500052e-01	 -1.874996e-01
4.129309e+01	-1.315615e+00	-2.656996e-01	1.399829e-01	-1.046672e+00	5.612625e-01	-7.487621e-01	 -1.874996e-01
4.142019e+01	-1.293483e+00	-3.977057e-01	2.078154e-01	-1.029439e+00	5.575583e-01	-7.450579e-01	 -1.874996e-01
4.154905e+01	-1.262449e+00	-5.288909e-01	2.732306e-01	-1.005745e+00	5.514657e-01	-7.389654e-01	 -1.874996e-01
4.168038e+01	-1.222419e+00	-6.590808e-01	3.355804e-01	-9.759635e-01	5.430887e-01	-7.305883e-01	 -1.874997e-01
4.181494e+01	-1.173250e+00	-7.880779e-01	3.942811e-01	-9.405381e-01	5.325595e-01	-7.200592e-01	 -1.874997e-01
4.195353e+01	-1.114758e+00	-9.156539e-01	4.488208e-01	-8.999677e-01	5.200348e-01	-7.075345e-01	 -1.874997e-01
4.209698e+01	-1.046715e+00	-1.041543e+00	4.987642e-01	-8.547947e-01	5.056909e-01	-6.931907e-01	 -1.874997e-01
4.224618e+01	-9.688540e-01	-1.165432e+00	5.437551e-01	-8.055919e-01	4.897199e-01	-6.772196e-01	 -1.874998e-01
4.240211e+01	-8.808714e-01	-1.286955e+00	5.835164e-01	-7.529492e-01	4.723240e-01	-6.598238e-01	 -1.874998e-01
4.256583e+01	-7.824307e-01	-1.405679e+00	6.178473e-01	-6.974617e-01	4.537119e-01	-6.412118e-01	 -1.874998e-01
4.273849e+01	-6.731672e-01	-1.521099e+00	6.466199e-01	-6.397188e-01	4.340940e-01	-6.215939e-01	 -1.874999e-01
4.292136e+01	-5.526939e-01	-1.632620e+00	6.697731e-01	-5.802949e-01	4.136788e-01	-6.011787e-01	 -1.874999e-01
4.311586e+01	-4.206099e-01	-1.739550e+00	6.873058e-01	-5.197410e-01	3.926691e-01	-5.801690e-01	 -1.874999e-01
4.332355e+01	-2.765096e-01	-1.841079e+00	6.992689e-01	-4.585783e-01	3.712600e-01	-5.587599e-01	 -1.874999e-01
4.354619e+01	-1.199966e-01	-1.936269e+00	7.057575e-01	-3.972941e-01	3.496355e-01	-5.371355e-01	 -1.875000e-01
4.378572e+01	4.930041e-02	-2.024032e+00	7.069019e-01	-3.363380e-01	3.279682e-01	-5.154681e-01	 -1.875000e-01
4.404435e+01	2.317051e-01	-2.103110e+00	7.028588e-01	-2.761207e-01	3.064168e-01	-4.939168e-01	 -1.875000e-01
4.432454e+01	4.274660e-01	-2.172052e+00	6.938033e-01	-2.170143e-01	2.851266e-01	-4.726266e-01	 -1.875000e-01
4.462906e+01	6.367198e-01	-2.229193e+00	6.799204e-01	-1.593527e-01	2.642291e-01	-4.517292e-01	 -1.875001e-01
4.496103e+01	8.594438e-01	-2.272624e+00	6.613971e-01	-1.034350e-01	2.438425e-01	-4.313426e-01	 -1.875001e-01
4.532398e+01	1.095395e+00	-2.300171e+00	6.384154e-01	-4.952908e-02	2.240725e-01	-4.115726e-01	 -1.875002e-01
4.572185e+01	1.344030e+00	-2.309363e+00	6.111452e-01	2.123783e-03	2.050137e-01	-3.925139e-01	 -1.875002e-01
4.615906e+01	1.604402e+00	-2.297419e+00	5.797382e-01	5.130210e-02	1.867515e-01	-3.742517e-01	 -1.875003e-01
4.664053e+01	1.875024e+00	-2.261231e+00	5.443226e-01	9.779668e-02	1.693641e-01	-3.568644e-01	 -1.875003e-01
4.717169e+01	2.153699e+00	-2.197382e+00	5.049987e-01	1.414011e-01	1.529257e-01	-3.404260e-01	 -1.875004e-01
4.775840e+01	2.437300e+00	-2.102184e+00	4.618363e-01	1.819003e-01	1.375090e-01	-3.250094e-01	 -1.875004e-01
4.840684e+01	2.721497e+00	-1.971797e+00	4.148752e-01	2.190561e-01	1.231902e-01	-3.106907e-01	 -1.875005e-01
4.912317e+01	3.000438e+00	-1.802444e+00	3.641313e-01	2.525911e-01	1.100535e-01	-2.975541e-01	 -1.875006e-01
4.991299e+01	3.266409e+00	-1.590801e+00	3.096120e-01	2.821690e-01	9.819696e-02	-2.856976e-01	 -1.875006e-01
5.078031e+01	3.509558e+00	-1.334642e+00	2.513466e-01	3.073756e-01	8.773946e-02	-2.752402e-01	 -1.875007e-01
5.172595e+01	3.717852e+00	-1.033823e+00	1.894408e-01	3.277059e-01	7.882744e-02	-2.663282e-01	 -1.875008e-01
5.274542e+01	3.877596e+00	-6.915835e-01	1.241588e-01	3.425690e-01	7.163948e-02	-2.591403e-01	 -1.875008e-01
5.382639e+01	3.974908e+00	-3.159244e-01	5.602653e-02	3.513314e-01	6.638445e-02	-2.538853e-01	 -1.875009e-01
5.494718e+01	3.998393e+00	7.966251e-02	-1.408305e-02	3.534140e-01	6.328635e-02	-2.507873e-01	 -1.875009e-01
5.607787e+01	3.942449e+00	4.771254e-01	-8.495398e-02	3.484321e-01	6.254989e-02	-2.500508e-01	 -1.875010e-01
5.718518e+01	3.809607e+00	8.569280e-01	-1.551766e-01	3.363167e-01	6.431107e-02	-2.518120e-01	 -1.875010e-01
5.823941e+01	3.610196e+00	1.202168e+00	-2.233996e-01	3.173361e-01	6.859435e-02	-2.560953e-01	 -1.875010e-01
5.921989e+01	3.359373e+00	1.501556e+00	-2.885456e-01	2.920016e-01	7.530480e-02	-2.628057e-01	 -1.875009e-01
6.011625e+01	3.073382e+00	1.749995e+00	-3.498839e-01	2.609226e-01	8.426174e-02	-2.717626e-01	 -1.875009e-01
6.092656e+01	2.766846e+00	1.947331e+00	-4.069752e-01	2.246942e-01	9.524964e-02	-2.827505e-01	 -1.875008e-01
6.165436e+01	2.451582e+00	2.096536e+00	-4.595690e-01	1.838432e-01	1.080582e-01	-2.955589e-01	 -1.875008e-01
6.230606e+01	2.136490e+00	2.202164e+00	-5.075099e-01	1.388207e-01	1.225010e-01	-3.100017e-01	 -1.875007e-01
6.288921e+01	1.827950e+00	2.269326e+00	-5.506758e-01	9.001684e-02	1.384187e-01	-3.259194e-01	 -1.875006e-01
6.341144e+01	1.530344e+00	2.303088e+00	-5.889433e-01	3.778300e-02	1.556735e-01	-3.431740e-01	 -1.875006e-01
6.387999e+01	1.246549e+00	2.308176e+00	-6.221717e-01	-1.754644e-02	1.741409e-01	-3.616414e-01	 -1.875005e-01
6.430146e+01	9.783364e-01	2.288844e+00	-6.502002e-01	-7.563601e-02	1.937028e-01	-3.812032e-01	 -1.875005e-01
6.468172e+01	7.266797e-01	2.248844e+00	-6.728504e-01	-1.361346e-01	2.142406e-01	-4.017410e-01	 -1.875004e-01
6.502599e+01	4.919844e-01	2.191442e+00	-6.899334e-01	-1.986644e-01	2.356301e-01	-4.231305e-01	 -1.875004e-01
6.533882e+01	2.742585e-01	2.119454e+00	-7.012597e-01	-2.628132e-01	2.577378e-01	-4.452382e-01	 -1.875003e-01
6.562419e+01	7.323757e-02	2.035297e+00	-7.066491e-01	-3.281290e-01	2.804180e-01	-4.679183e-01	 -1.875003e-01
6.588559e+01	-1.115242e-01	1.941031e+00	-7.059421e-01	-3.941179e-01	3.035108e-01	-4.910111e-01	 -1.875003e-01
6.612606e+01	-2.805873e-01	1.838411e+00	-6.990116e-01	-4.602441e-01	3.268416e-01	-5.143419e-01	 -1.875003e-01
6.634827e+01	-4.345776e-01	1.728923e+00	-6.857742e-01	-5.259323e-01	3.502210e-01	-5.377212e-01	 -1.875002e-01
6.655454e+01	-5.741512e-01	1.613825e+00	-6.662005e-01	-5.905726e-01	3.734455e-01	-5.609457e-01	 -1.875002e-01
6.674695e+01	-6.999685e-01	1.494177e+00	-6.403257e-01	-6.535282e-01	3.962996e-01	-5.837998e-01	 -1.875002e-01
6.692729e+01	-8.126752e-01	1.370870e+00	-6.082572e-01	-7.141442e-01	4.185581e-01	-6.060583e-01	 -1.875002e-01
6.709717e+01	-9.128895e-01	1.244653e+00	-5.701819e-01	-7.717589e-01	4.399894e-01	-6.274896e-01	 -1.875002e-01
6.725803e+01	-1.001192e+00	1.116150e+00	-5.263703e-01	-8.257167e-01	4.603596e-01	-6.478597e-01	 -1.875002e-01
6.741116e+01	-1.078119e+00	9.858841e-01	-4.771785e-01	-8.753822e-01	4.794369e-01	-6.669371e-01	 -1.875002e-01
6.755769e+01	-1.144160e+00	8.542904e-01	-4.230476e-01	-9.201539e-01	4.969966e-01	-6.844968e-01	 -1.875001e-01
6.769868e+01	-1.199753e+00	7.217318e-01	-3.644994e-01	-9.594794e-01	5.128262e-01	-7.003263e-01	 -1.875001e-01
6.783509e+01	-1.245282e+00	5.885115e-01	-3.021305e-01	-9.928686e-01	5.267302e-01	-7.142303e-01	 -1.875001e-01
6.796781e+01	-1.281080e+00	4.548840e-01	-2.366028e-01	-1.019907e+00	5.385354e-01	-7.260355e-01	 -1.875001e-01
6.809765e+01	-1.307425e+00	3.210653e-01	-1.686315e-01	-1.040264e+00	5.480951e-01	-7.355952e-01	 -1.875001e-01
6.822540e+01	-1.324542e+00	1.872419e-01	-9.897185e-02	-1.053706e+00	5.552929e-01	-7.427930e-01	 -1.875001e-01
6.835180e+01	-1.332603e+00	5.357911e-02	-2.840370e-02	-1.060096e+00	5.600456e-01	-7.475456e-01	 -1.875001e-01
6.847756e+01	-1.331729e+00	-7.977136e-02	4.228420e-02	-1.059402e+00	5.623051e-01	-7.498052e-01	 -1.875001e-01
6.860339e+01	-1.321989e+00	-2.126642e-01	1.123104e-01	-1.051691e+00	5.620599e-01	-7.495600e-01	 -1.875001e-01
6.872999e+01	-1.303403e+00	-3.449538e-01	1.809162e-01	-1.037132e+00	5.593341e-01	-7.468342e-01	 -1.875001e-01
6.885806e+01	-1.275941e+00	-4.764870e-01	2.473802e-01	-1.015984e+00	5.541869e-01	-7.416870e-01	 -1.875001e-01
6.898831e+01	-1.239527e+00	-6.070972e-01	3.110310e-01	-9.885895e-01	5.467099e-01	-7.342100e-01	 -1.875001e-01
6.912149e+01	-1.194036e+00	-7.365968e-01	3.712581e-01	-9.553663e-01	5.370247e-01	-7.245249e-01	 -1.875001e-01
6.925836e+01	-1.139301e+00	-8.647708e-01	4.275201e-01	-9.167923e-01	5.252787e-01	-7.127788e-01	 -1.875002e-01
6.939976e+01	-1.075111e+00	-9.913693e-01	4.793506e-01	-8.733943e-01	5.116407e-01	-6.991409e-01	 -1.875002e-01
6.954655e+01	-1.001214e+00	-1.116099e+00	5.263617e-01	-8.257344e-01	4.962973e-01	-6.837975e-01	 -1.875002e-01
6.969966e+01	-9.173220e-01	-1.238617e+00	5.682447e-01	-7.743971e-01	4.794469e-01	-6.669472e-01	 -1.875003e-01
6.986013e+01	-8.231100e-01	-1.358517e+00	6.047687e-01	-7.199769e-01	4.612964e-01	-6.487967e-01	 -1.875003e-01
7.002906e+01	-7.182243e-01	-1.475325e+00	6.357772e-01	-6.630668e-01	4.420559e-01	-6.295563e-01	 -1.875003e-01
7.020769e+01	-6.022860e-01	-1.588484e+00	6.611831e-01	-6.042481e-01	4.219351e-01	-6.094354e-01	 -1.875003e-01
7.039735e+01	-4.748986e-01	-1.697341e+00	6.809622e-01	-5.440820e-01	4.011394e-01	-5.886398e-01	 -1.875004e-01
7.059956e+01	-3.356572e-01	-1.801136e+00	6.951456e-01	-4.831024e-01	3.798674e-01	-5.673678e-01	 -1.875004e-01
7.081599e+01	-1.841597e-01	-1.898985e+00	7.038118e-01	-4.218106e-01	3.583077e-01	-5.458081e-01	 -1.875004e-01
7.104851e+01	-2.002258e-02	-1.989862e+00	7.070778e-01	-3.606715e-01	3.366376e-01	-5.241381e-01	 -1.875005e-01
7.129921e+01	1.570999e-01	-2.072578e+00	7.050910e-01	-3.001116e-01	3.150215e-01	-5.025220e-01	 -1.875005e-01
7.157045e+01	3.474902e-01	-2.145764e+00	6.980201e-01	-2.405183e-01	2.936102e-01	-4.811107e-01	 -1.875005e-01
7.186488e+01	5.513347e-01	-2.207844e+00	6.860469e-01	-1.822405e-01	2.725405e-01	-4.600411e-01	 -1.875005e-01
7.218546e+01	7.686812e-01	-2.257008e+00	6.693588e-01	-1.255909e-01	2.519360e-01	-4.394366e-01	 -1.875006e-01
7.253556e+01	9.993832e-01	-2.291192e+00	6.481405e-01	-7.084926e-02	2.319071e-01	-4.194078e-01	 -1.875006e-01
7.291895e+01	1.243029e+00	-2.308047e+00	6.225674e-01	-1.826691e-02	2.125528e-01	-4.000535e-01	 -1.875007e-01
7.333984e+01	1.498846e+00	-2.304918e+00	5.927995e-01	3.192758e-02	1.939619e-01	-3.814627e-01	 -1.875007e-01
7.380297e+01	1.765583e+00	-2.278828e+00	5.589747e-01	7.952116e-02	1.762153e-01	-3.637161e-01	 -1.875008e-01
7.431355e+01	2.041351e+00	-2.226481e+00	5.212051e-01	1.243076e-01	1.593882e-01	-3.468890e-01	 -1.875008e-01
7.487729e+01	2.323425e+00	-2.144288e+00	4.795727e-01	1.660767e-01	1.435536e-01	-3.310545e-01	 -1.875009e-01
7.550027e+01	2.607992e+00	-2.028451e+00	4.341291e-01	2.046015e-01	1.287857e-01	-3.162867e-01	 -1.875009e-01
7.618870e+01	2.889850e+00	-1.875132e+00	3.848985e-01	2.396225e-01	1.151649e-01	-3.026659e-01	 -1.875010e-01
7.694850e+01	3.162070e+00	-1.680764e+00	3.318890e-01	2.708293e-01	1.027829e-01	-2.902840e-01	 -1.875011e-01
7.778447e+01	3.415679e+00	-1.442586e+00	2.751162e-01	2.978411e-01	9.174943e-02	-2.792506e-01	 -1.875012e-01
